rating,restaurantRating,rating_deviation,friendCount,reviewCount,reviewUsefulCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount,reviewer_account_age_days,reviewer_engagement_ratio,reviewer_social_reach,reviewer_helpfulness_ratio,reviewer_activity_level,review_word_count,flagged
4,4.0,0.0,12,11,2,12,12,5,0,0,1,38,2.4166666666666665,13,1.0,2.4849066497880004,162,0
5,3.5,1.5,0,1,0,0,0,0,0,0,0,23,0.0,0,0.0,0.6931471805599453,48,1
4,4.0,0.0,430,658,9,4941,4481,4202,5403,100,81,716,20.673748103186647,511,7.497723823975721,6.490723534502507,252,0
5,4.0,1.0,11,1,0,0,0,1,0,0,0,25,0.5,11,0.0,0.6931471805599453,96,1
5,4.0,1.0,0,4,0,2,2,0,0,0,0,412,0.8,0,0.4,1.6094379124341003,14,1
3,4.0,1.0,4,6,0,2,0,0,0,0,0,360,0.2857142857142857,4,0.2857142857142857,1.9459101490553132,47,0
5,4.0,1.0,0,7,0,14,9,0,0,0,0,19,2.875,0,1.75,2.0794415416798357,56,1
4,4.0,0.0,0,26,0,8,6,1,1,0,0,168,0.5555555555555556,0,0.2962962962962963,3.295836866004329,59,0
5,4.0,1.0,0,1,0,0,0,0,0,0,0,18,0.0,0,0.0,0.6931471805599453,118,1
5,4.0,1.0,1,34,0,4,0,1,1,0,0,473,0.14285714285714285,1,0.11428571428571428,3.5553480614894135,33,1
5,4.5,0.5,2,2,0,0,1,1,0,0,0,11,0.6666666666666666,2,0.0,1.0986122886681098,60,1
1,3.5,2.5,0,8,0,5,2,1,0,0,0,648,0.8888888888888888,0,0.5555555555555556,2.1972245773362196,158,1
2,4.0,2.0,0,2,0,1,0,0,0,0,0,17,0.3333333333333333,0,0.3333333333333333,1.0986122886681098,357,1
5,4.0,1.0,0,3,0,3,0,0,0,0,0,600,0.75,0,0.75,1.3862943611198906,53,1
5,4.0,1.0,0,9,1,5,5,8,0,0,1,18,1.8,1,0.5,2.302585092994046,87,0
4,4.0,0.0,0,7,0,1,0,0,0,0,0,10,0.125,0,0.125,2.0794415416798357,7,1
2,4.0,2.0,0,6,0,5,0,1,0,0,1,68,0.8571428571428571,1,0.7142857142857143,1.9459101490553132,89,1
5,4.0,1.0,0,24,0,4,4,2,1,0,0,58,0.4,0,0.16,3.2188758248682006,12,0
5,4.0,1.0,3,37,2,29,13,11,6,0,4,3,1.394736842105263,7,0.7631578947368421,3.6375861597263857,28,0
4,3.5,0.5,0,2,0,0,0,0,0,0,0,11,0.0,0,0.0,1.0986122886681098,17,1
5,4.0,1.0,27,83,1,61,24,7,25,0,2,1228,1.0952380952380953,29,0.7261904761904762,4.430816798843313,132,0
5,4.0,1.0,11,57,2,47,29,25,10,0,0,27,1.7413793103448276,11,0.8103448275862069,4.060443010546419,146,0
4,3.5,0.5,0,38,0,0,0,1,0,0,0,184,0.02564102564102564,0,0.0,3.6635616461296463,29,1
5,4.0,1.0,0,1,0,1,0,0,0,0,0,27,0.5,0,0.5,0.6931471805599453,52,1
5,3.5,1.5,17,13,0,5,2,6,0,0,1,282,0.9285714285714286,18,0.35714285714285715,2.6390573296152584,158,0
1,4.0,3.0,1,2,0,0,0,0,0,0,0,23,0.0,1,0.0,1.0986122886681098,31,1
4,4.0,0.0,35,116,0,101,66,56,35,92,4,1441,1.9059829059829059,39,0.8632478632478633,4.762173934797756,128,0
4,4.0,0.0,2,11,0,9,2,4,0,0,0,288,1.25,2,0.75,2.4849066497880004,22,1
5,4.0,1.0,2,29,2,49,18,8,3,0,0,504,2.5,2,1.6333333333333333,3.4011973816621555,75,0
5,4.0,1.0,0,8,1,14,2,3,0,0,0,64,2.111111111111111,0,1.5555555555555556,2.1972245773362196,160,0
5,4.0,1.0,0,1,0,0,0,0,0,0,0,13,0.0,0,0.0,0.6931471805599453,27,1
5,4.0,1.0,0,3,0,2,1,2,0,0,0,56,1.25,0,0.5,1.3862943611198906,6,1
1,3.5,2.5,0,13,1,9,5,6,0,0,0,70,1.4285714285714286,0,0.6428571428571429,2.6390573296152584,80,0
5,3.5,1.5,0,1,0,0,0,0,0,0,0,14,0.0,0,0.0,0.6931471805599453,7,1
5,4.0,1.0,18,2,1,3,1,1,2,0,1,22,1.6666666666666667,19,1.0,1.0986122886681098,2,0
5,4.0,1.0,3,8,0,2,0,0,1,0,0,371,0.2222222222222222,3,0.2222222222222222,2.1972245773362196,54,0
4,4.0,0.0,54,65,0,55,37,24,26,0,1,46,1.7575757575757576,55,0.8333333333333334,4.189654742026425,126,0
4,4.0,0.0,0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.6931471805599453,47,1
4,4.0,0.0,8,18,0,13,6,3,4,3,0,499,1.1578947368421053,8,0.6842105263157895,2.9444389791664403,59,0
4,4.0,0.0,0,9,0,7,3,1,1,0,0,579,1.1,0,0.7,2.302585092994046,62,0
5,4.0,1.0,31,17,1,9,10,9,1,0,1,528,1.5555555555555556,32,0.5,2.8903717578961645,2,0
5,4.0,1.0,55,156,1,118,38,31,43,0,4,2091,1.1910828025477707,59,0.7515923566878981,5.056245805348308,26,0
5,3.5,1.5,0,10,0,6,2,3,0,0,0,10,1.0,0,0.5454545454545454,2.3978952727983707,41,1
5,4.0,1.0,9,30,0,60,20,15,6,0,1,674,3.064516129032258,10,1.935483870967742,3.4339872044851463,65,0
1,4.0,3.0,0,3,0,2,1,1,0,0,0,7,1.0,0,0.5,1.3862943611198906,100,1
4,4.0,0.0,14,5,0,0,0,0,0,0,1,584,0.0,15,0.0,1.791759469228055,31,0
5,4.0,1.0,0,1,0,2,2,0,0,0,0,26,2.0,0,1.0,0.6931471805599453,161,1
3,3.5,0.5,18,24,0,6,0,1,1,3,1,195,0.28,19,0.24,3.2188758248682006,7,0
2,3.5,1.5,6,12,0,54,18,13,0,0,3,773,6.538461538461538,9,4.153846153846154,2.5649493574615367,203,0
1,4.0,3.0,0,3,0,0,0,0,0,0,0,63,0.0,0,0.0,1.3862943611198906,62,1
3,4.5,1.5,0,23,4,26,1,3,0,0,0,1303,1.25,0,1.0833333333333333,3.1780538303479458,30,0
4,4.0,0.0,2,28,0,5,1,1,2,0,1,12,0.2413793103448276,3,0.1724137931034483,3.367295829986474,6,1
3,4.0,1.0,0,22,0,14,1,1,1,0,0,643,0.6956521739130435,0,0.6086956521739131,3.1354942159291497,108,0
5,4.0,1.0,0,12,0,1,1,0,0,0,0,22,0.15384615384615385,0,0.07692307692307693,2.5649493574615367,44,1
5,3.5,1.5,0,9,0,0,0,0,0,0,0,24,0.0,0,0.0,2.302585092994046,6,1
1,4.0,3.0,0,4,0,0,0,2,0,0,0,9,0.4,0,0.0,1.6094379124341003,140,1
5,4.0,1.0,1,8,1,4,1,1,0,0,0,440,0.6666666666666666,1,0.4444444444444444,2.1972245773362196,22,0
5,4.0,1.0,0,5,0,16,3,2,0,0,0,321,3.5,0,2.6666666666666665,1.791759469228055,48,0
4,4.0,0.0,6,86,1,53,16,27,3,0,0,1648,1.103448275862069,6,0.6091954022988506,4.465908118654584,12,0
5,3.5,1.5,0,8,0,0,0,0,0,0,0,3,0.0,0,0.0,2.1972245773362196,45,1
5,4.0,1.0,1,2,0,0,0,0,0,0,1,7,0.0,2,0.0,1.0986122886681098,154,1
2,3.5,1.5,0,2,2,2,0,0,0,0,0,131,0.6666666666666666,0,0.6666666666666666,1.0986122886681098,94,0
4,4.0,0.0,0,2,0,0,0,0,0,0,0,74,0.0,0,0.0,1.0986122886681098,46,0
4,4.0,0.0,17,9,0,10,6,13,0,0,2,382,2.9,19,1.0,2.302585092994046,96,0
1,4.0,3.0,4,40,3,21,8,18,2,0,0,56,1.146341463414634,4,0.5121951219512195,3.713572066704308,5,0
4,4.0,0.0,16,13,0,4,2,0,2,0,0,22,0.42857142857142855,16,0.2857142857142857,2.6390573296152584,71,1
1,4.0,3.0,15,41,0,4,2,4,0,71,0,927,0.23809523809523808,15,0.09523809523809523,3.7376696182833684,13,1
5,3.5,1.5,0,2,0,0,0,0,0,0,0,0,0.0,0,0.0,1.0986122886681098,53,1
4,4.0,0.0,1,9,0,3,1,0,0,0,0,906,0.4,1,0.3,2.302585092994046,8,1
5,4.5,0.5,0,1,0,0,0,0,0,0,0,9,0.0,0,0.0,0.6931471805599453,1,1
2,3.5,1.5,0,6,0,5,5,5,0,0,0,10,2.142857142857143,0,0.7142857142857143,1.9459101490553132,160,1
5,4.0,1.0,75,240,0,653,452,355,404,17,8,435,6.058091286307054,83,2.7095435684647304,5.484796933490655,28,0
4,3.5,0.5,0,354,1,449,137,102,47,0,3,150,1.9380281690140846,3,1.2647887323943663,5.872117789475416,38,0
5,4.0,1.0,0,4,0,0,0,0,0,0,0,32,0.0,0,0.0,1.6094379124341003,35,1
4,4.0,0.0,62,283,0,436,180,172,71,0,14,24,2.7746478873239435,76,1.5352112676056338,5.648974238161206,58,0
5,4.0,1.0,9,9,1,12,0,0,0,0,1,750,1.2,10,1.2,2.302585092994046,146,0
5,4.0,1.0,8,21,0,11,5,3,1,0,0,369,0.8636363636363636,8,0.5,3.091042453358316,14,0
4,4.0,0.0,1,4,0,1,1,1,0,0,0,430,0.6,1,0.2,1.6094379124341003,36,1
4,4.0,0.0,0,5,0,1,0,0,0,0,0,18,0.16666666666666666,0,0.16666666666666666,1.791759469228055,55,1
4,4.0,0.0,38,3,0,5,0,0,1,0,1,679,1.25,39,1.25,1.3862943611198906,56,0
4,4.0,0.0,48,151,0,220,128,92,57,0,10,652,2.8947368421052633,58,1.4473684210526316,5.0238805208462765,57,0
4,3.5,0.5,67,227,1,370,161,110,141,26,12,491,2.81140350877193,79,1.6228070175438596,5.429345628954441,142,0
5,4.0,1.0,0,7,0,0,0,0,0,0,0,65,0.0,0,0.0,2.0794415416798357,48,1
5,4.0,1.0,0,2,0,0,0,0,0,0,0,3,0.0,0,0.0,1.0986122886681098,82,1
5,3.5,1.5,40,6,0,2,0,0,0,1,1,341,0.2857142857142857,41,0.2857142857142857,1.9459101490553132,107,0
5,4.0,1.0,2,19,1,11,3,3,2,7,0,455,0.85,2,0.55,2.995732273553991,13,0
5,4.0,1.0,0,6,0,2,1,3,0,0,0,591,0.8571428571428571,0,0.2857142857142857,1.9459101490553132,45,0
5,4.5,0.5,4,11,2,30,1,0,3,0,1,410,2.5833333333333335,5,2.5,2.4849066497880004,257,0
5,4.0,1.0,0,7,0,7,3,1,0,0,0,426,1.375,0,0.875,2.0794415416798357,154,1
4,3.5,0.5,12,10,0,15,13,3,0,0,2,28,2.8181818181818183,14,1.3636363636363635,2.3978952727983707,23,1
4,4.0,0.0,0,3,0,1,0,1,0,0,0,15,0.5,0,0.25,1.3862943611198906,41,1
5,4.0,1.0,95,152,0,160,88,65,1,10,3,663,2.045751633986928,98,1.0457516339869282,5.030437921392435,189,0
5,4.0,1.0,0,1,0,0,0,0,0,0,0,5,0.0,0,0.0,0.6931471805599453,61,1
4,4.0,0.0,109,407,3,1226,805,277,310,3,19,671,5.6568627450980395,128,3.0049019607843137,6.0112671744041615,109,0
4,4.0,0.0,0,9,0,4,2,0,0,0,0,288,0.6,0,0.4,2.302585092994046,47,1
5,4.0,1.0,0,5,0,2,0,0,0,0,0,22,0.3333333333333333,0,0.3333333333333333,1.791759469228055,84,1
3,4.0,1.0,0,1,0,0,0,0,0,0,0,21,0.0,0,0.0,0.6931471805599453,30,1
5,4.0,1.0,95,152,0,160,88,65,1,10,3,249,2.045751633986928,98,1.0457516339869282,5.030437921392435,76,0
3,4.5,1.5,15,88,0,68,25,14,10,15,5,556,1.202247191011236,20,0.7640449438202247,4.48863636973214,111,0
5,4.0,1.0,0,16,0,7,4,3,0,1,0,228,0.8235294117647058,0,0.4117647058823529,2.833213344056216,49,0
1,3.5,2.5,1,7,0,1,0,0,0,0,0,5,0.125,1,0.125,2.0794415416798357,41,1
4,4.0,0.0,0,10,0,1,1,0,0,0,0,12,0.18181818181818182,0,0.09090909090909091,2.3978952727983707,101,1
4,4.0,0.0,0,3,0,14,8,1,0,0,0,1,5.75,0,3.5,1.3862943611198906,28,1
5,4.0,1.0,0,15,0,0,0,0,0,0,0,137,0.0,0,0.0,2.772588722239781,2,1
5,4.0,1.0,0,3,0,0,0,0,0,0,0,103,0.0,0,0.0,1.3862943611198906,21,0
4,4.0,0.0,0,13,0,3,2,0,2,0,0,403,0.35714285714285715,0,0.21428571428571427,2.6390573296152584,109,1
5,4.0,1.0,3,9,0,12,2,1,0,0,0,256,1.5,3,1.2,2.302585092994046,71,0
3,4.0,1.0,114,245,0,268,165,121,90,2,4,1690,2.252032520325203,118,1.089430894308943,5.5053315359323625,120,0
4,4.0,0.0,1,6,0,8,1,1,0,0,0,44,1.4285714285714286,1,1.1428571428571428,1.9459101490553132,41,1
5,4.0,1.0,0,6,0,1,1,0,0,0,0,33,0.2857142857142857,0,0.14285714285714285,1.9459101490553132,47,1
5,4.0,1.0,24,5,0,5,2,3,1,0,1,47,1.6666666666666667,25,0.8333333333333334,1.791759469228055,76,0
5,4.0,1.0,0,3,0,0,0,0,0,0,0,47,0.0,0,0.0,1.3862943611198906,33,1
5,4.0,1.0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.6931471805599453,10,1
4,4.0,0.0,1,5,0,7,2,3,0,0,0,1099,2.0,1,1.1666666666666667,1.791759469228055,76,0
5,4.0,1.0,0,9,0,1,1,3,0,0,0,11,0.5,0,0.1,2.302585092994046,7,1
5,4.0,1.0,24,169,3,170,66,67,19,0,8,245,1.7823529411764707,32,1.0,5.135798437050262,215,0
3,4.0,1.0,0,7,0,0,1,0,0,0,0,21,0.125,0,0.0,2.0794415416798357,6,1
5,4.0,1.0,299,665,1,1218,845,540,232,31,30,480,3.9084084084084085,329,1.8288288288288288,6.501289670540389,144,0
3,3.5,0.5,0,13,0,1,1,1,0,0,0,5,0.21428571428571427,0,0.07142857142857142,2.6390573296152584,81,1
1,3.5,2.5,0,1,0,0,0,0,0,0,0,7,0.0,0,0.0,0.6931471805599453,70,1
4,4.0,0.0,8,7,0,2,2,0,0,6,0,368,0.5,8,0.25,2.0794415416798357,4,0
4,4.0,0.0,12,20,0,21,6,17,6,1,0,195,2.0952380952380953,12,1.0,3.044522437723423,59,0
1,4.0,3.0,10,33,4,59,21,11,16,0,1,20,2.676470588235294,11,1.7352941176470589,3.5263605246161616,264,0
5,4.0,1.0,0,10,0,5,1,3,0,0,0,19,0.8181818181818182,0,0.45454545454545453,2.3978952727983707,58,1
5,4.0,1.0,0,15,0,42,10,14,4,0,0,18,4.125,0,2.625,2.772588722239781,62,1
5,4.0,1.0,10,29,2,179,49,24,5,0,0,892,8.4,10,5.966666666666667,3.4011973816621555,19,0
4,4.5,0.5,2,69,0,38,11,15,2,0,1,561,0.9142857142857143,3,0.5428571428571428,4.248495242049359,41,0
1,4.0,3.0,0,2,0,0,0,0,0,0,0,141,0.0,0,0.0,1.0986122886681098,164,1
3,4.0,1.0,0,11,0,3,2,2,1,0,0,432,0.5833333333333334,0,0.25,2.4849066497880004,82,0
4,4.0,0.0,0,23,0,5,1,0,1,0,0,2,0.25,0,0.20833333333333334,3.1780538303479458,32,1
5,4.0,1.0,0,2,0,0,0,0,0,0,0,1169,0.0,0,0.0,1.0986122886681098,147,1
4,4.0,0.0,4,32,0,11,6,7,1,0,0,22,0.7272727272727273,4,0.3333333333333333,3.4965075614664802,49,0
1,4.0,3.0,2,8,1,19,12,15,2,0,0,2032,5.111111111111111,2,2.111111111111111,2.1972245773362196,176,0
5,4.5,0.5,0,15,0,3,0,0,1,0,0,6,0.1875,0,0.1875,2.772588722239781,38,1
5,3.5,1.5,0,2,0,1,0,0,0,0,0,79,0.3333333333333333,0,0.3333333333333333,1.0986122886681098,55,1
4,4.0,0.0,235,258,5,1078,887,1046,1339,3,26,217,11.625482625482626,261,4.162162162162162,5.556828061699537,189,0
5,4.0,1.0,3,24,0,45,10,23,2,0,1,59,3.12,4,1.8,3.2188758248682006,134,0
4,4.0,0.0,24,96,0,146,92,60,51,0,1,13,3.0721649484536084,25,1.5051546391752577,4.574710978503383,83,0
4,4.0,0.0,1,17,0,16,3,17,1,0,1,338,2.0,2,0.8888888888888888,2.8903717578961645,76,0
5,4.0,1.0,35,82,1,76,39,54,20,2,3,917,2.036144578313253,38,0.9156626506024096,4.418840607796598,228,0
4,4.0,0.0,28,31,0,10,2,7,1,32,2,230,0.59375,30,0.3125,3.4657359027997265,59,0
3,4.0,1.0,0,12,0,2,0,0,0,0,0,107,0.15384615384615385,0,0.15384615384615385,2.5649493574615367,71,1
3,4.0,1.0,13,45,0,35,18,33,2,0,0,14,1.8695652173913044,13,0.7608695652173914,3.828641396489095,46,1
4,3.5,0.5,0,17,0,2,0,0,0,0,0,7,0.1111111111111111,0,0.1111111111111111,2.8903717578961645,11,0
1,4.0,3.0,1,10,0,8,0,1,0,0,0,838,0.8181818181818182,1,0.7272727272727273,2.3978952727983707,56,1
4,4.0,0.0,430,658,13,4941,4481,4202,5403,100,81,507,20.673748103186647,511,7.497723823975721,6.490723534502507,180,0
5,4.0,1.0,0,2,0,0,0,0,1,0,0,97,0.0,0,0.0,1.0986122886681098,8,1
1,4.0,3.0,0,1,0,0,0,0,0,0,0,16,0.0,0,0.0,0.6931471805599453,90,1
5,3.5,1.5,0,1,0,0,0,0,0,0,0,26,0.0,0,0.0,0.6931471805599453,114,1
4,4.0,0.0,0,1,0,0,0,0,0,0,0,2,0.0,0,0.0,0.6931471805599453,22,0
5,4.0,1.0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.6931471805599453,27,1
3,4.0,1.0,16,39,0,27,17,8,5,0,0,162,1.3,16,0.675,3.6888794541139363,41,0
5,4.0,1.0,0,9,0,8,3,4,0,0,0,1,1.5,0,0.8,2.302585092994046,55,0
4,3.5,0.5,2,9,0,3,2,0,1,0,0,12,0.5,2,0.3,2.302585092994046,40,0
1,3.5,2.5,0,3,0,0,0,1,0,0,0,21,0.25,0,0.0,1.3862943611198906,70,1
4,4.0,0.0,0,2,0,0,0,0,0,0,0,11,0.0,0,0.0,1.0986122886681098,32,1
4,4.0,0.0,105,276,0,224,118,143,59,0,6,1486,1.7509025270758123,111,0.8086642599277978,5.6240175061873385,53,0
4,4.0,0.0,0,7,0,0,0,0,0,0,0,0,0.0,0,0.0,2.0794415416798357,12,1
5,4.0,1.0,0,9,0,9,0,2,0,0,0,1006,1.1,0,0.9,2.302585092994046,90,1
4,4.0,0.0,4,5,0,0,1,0,0,0,0,16,0.16666666666666666,4,0.0,1.791759469228055,19,1
4,4.0,0.0,333,1209,1,1650,679,417,283,22,70,962,2.2694214876033056,403,1.3636363636363635,7.098375638590786,49,0
4,4.0,0.0,127,234,0,340,175,191,109,8,23,346,3.0042553191489363,150,1.446808510638298,5.459585514144159,40,0
4,4.0,0.0,0,22,0,29,3,1,0,0,0,26,1.434782608695652,0,1.2608695652173914,3.1354942159291497,35,1
1,4.0,3.0,0,1,0,9,0,2,0,0,1,3,5.5,1,4.5,0.6931471805599453,117,1
5,3.5,1.5,0,2,0,0,0,0,0,0,0,28,0.0,0,0.0,1.0986122886681098,14,1
5,4.0,1.0,1,4,0,0,0,0,0,0,0,29,0.0,1,0.0,1.6094379124341003,18,1
4,4.0,0.0,0,13,0,7,1,3,0,0,0,913,0.7857142857142857,0,0.5,2.6390573296152584,9,0
5,4.0,1.0,66,107,6,386,260,105,133,38,5,409,6.953703703703703,71,3.574074074074074,4.68213122712422,74,0
2,4.0,2.0,17,19,0,15,7,2,2,3,0,12,1.2,17,0.75,2.995732273553991,168,0
5,4.0,1.0,0,3,0,0,0,0,0,0,1,83,0.0,1,0.0,1.3862943611198906,42,1
4,3.5,0.5,0,6,0,2,0,0,0,0,0,11,0.2857142857142857,0,0.2857142857142857,1.9459101490553132,41,1
3,4.0,1.0,6,1,0,0,0,2,1,0,0,25,1.0,6,0.0,0.6931471805599453,41,1
4,4.0,0.0,0,12,0,13,1,2,0,0,0,0,1.2307692307692308,0,1.0,2.5649493574615367,21,1
4,4.0,0.0,55,156,1,118,38,31,43,0,4,935,1.1910828025477707,59,0.7515923566878981,5.056245805348308,37,0
5,4.0,1.0,0,4,0,0,0,0,0,0,0,15,0.0,0,0.0,1.6094379124341003,47,1
3,3.5,0.5,5,22,0,15,8,2,4,0,0,24,1.0869565217391304,5,0.6521739130434783,3.1354942159291497,67,0
4,4.0,0.0,0,4,0,0,0,0,0,0,0,7,0.0,0,0.0,1.6094379124341003,125,1
5,4.0,1.0,0,8,0,0,0,0,0,0,0,360,0.0,0,0.0,2.1972245773362196,23,1
4,4.0,0.0,13,118,0,182,99,55,48,7,3,45,2.823529411764706,16,1.5294117647058822,4.77912349311153,78,0
1,4.0,3.0,0,1,0,0,0,2,0,0,0,28,1.0,0,0.0,0.6931471805599453,52,1
5,4.0,1.0,1,27,0,3,4,4,1,0,0,859,0.39285714285714285,1,0.10714285714285714,3.332204510175204,18,0
4,4.0,0.0,0,5,0,2,1,0,0,0,0,208,0.5,0,0.3333333333333333,1.791759469228055,31,1
5,4.0,1.0,2,28,1,18,7,4,0,0,1,232,1.0,3,0.6206896551724138,3.367295829986474,242,0
4,4.0,0.0,0,3,0,0,0,0,0,0,0,21,0.0,0,0.0,1.3862943611198906,67,1
5,4.0,1.0,0,2,0,3,0,0,0,0,0,27,1.0,0,1.0,1.0986122886681098,68,1
5,3.5,1.5,2,47,1,28,6,5,4,0,0,26,0.8125,2,0.5833333333333334,3.871201010907891,22,0
5,4.5,0.5,0,1,0,0,0,0,0,0,0,12,0.0,0,0.0,0.6931471805599453,36,1
4,4.5,0.5,0,4,0,0,0,0,0,0,0,9,0.0,0,0.0,1.6094379124341003,16,0
5,4.0,1.0,0,1,0,4,1,1,0,0,0,0,3.0,0,2.0,0.6931471805599453,164,1
4,3.5,0.5,0,2,0,1,1,0,0,0,0,27,0.6666666666666666,0,0.3333333333333333,1.0986122886681098,8,1
5,3.5,1.5,0,1,0,0,0,0,0,0,0,9,0.0,0,0.0,0.6931471805599453,43,1
4,4.0,0.0,0,4,0,0,0,0,0,0,0,15,0.0,0,0.0,1.6094379124341003,33,1
1,4.0,3.0,0,1,0,0,0,0,0,0,0,29,0.0,0,0.0,0.6931471805599453,37,1
4,4.0,0.0,9,30,0,44,9,12,1,0,0,33,2.096774193548387,9,1.4193548387096775,3.4339872044851463,56,0
4,4.0,0.0,0,22,0,8,5,2,0,0,0,234,0.6521739130434783,0,0.34782608695652173,3.1354942159291497,100,1
4,4.0,0.0,0,2,0,1,1,0,0,0,0,234,0.6666666666666666,0,0.3333333333333333,1.0986122886681098,136,1
5,4.0,1.0,34,323,1,359,133,100,43,37,3,39,1.8271604938271604,37,1.1080246913580247,5.780743515792329,66,0
4,4.0,0.0,1,8,0,4,2,0,0,0,0,192,0.6666666666666666,1,0.4444444444444444,2.1972245773362196,31,0
2,4.0,2.0,34,5,0,0,0,0,0,0,0,706,0.0,34,0.0,1.791759469228055,57,0
4,4.0,0.0,0,2,0,0,0,0,0,0,0,205,0.0,0,0.0,1.0986122886681098,146,1
3,4.0,1.0,6,29,1,49,6,3,0,6,1,313,1.9333333333333333,7,1.6333333333333333,3.4011973816621555,203,0
1,4.0,3.0,0,8,0,4,0,1,0,0,0,929,0.5555555555555556,0,0.4444444444444444,2.1972245773362196,150,1
2,4.0,2.0,4,36,0,122,47,62,6,0,1,236,6.243243243243243,5,3.2972972972972974,3.6109179126442243,264,0
5,4.0,1.0,0,6,0,9,4,6,0,0,0,20,2.7142857142857144,0,1.2857142857142858,1.9459101490553132,32,0
4,4.0,0.0,1,16,0,16,8,9,3,0,0,1541,1.9411764705882353,1,0.9411764705882353,2.833213344056216,38,0
4,4.0,0.0,3,7,0,16,8,5,0,0,0,34,3.625,3,2.0,2.0794415416798357,166,1
1,4.0,3.0,0,2,0,1,0,0,0,0,0,9,0.3333333333333333,0,0.3333333333333333,1.0986122886681098,32,1
4,3.5,0.5,13,12,0,7,2,2,1,0,1,608,0.8461538461538461,14,0.5384615384615384,2.5649493574615367,16,0
5,4.5,0.5,84,270,0,318,148,123,54,1,5,495,2.1734317343173433,89,1.1734317343173433,5.602118820879701,86,0
5,4.5,0.5,47,99,4,235,157,199,167,0,15,365,5.91,62,2.35,4.605170185988092,38,0
4,4.0,0.0,3,6,0,4,1,0,0,0,1,725,0.7142857142857143,4,0.5714285714285714,1.9459101490553132,42,1
4,4.0,0.0,2,10,0,14,4,4,2,0,0,4,2.0,2,1.2727272727272727,2.3978952727983707,13,1
5,4.0,1.0,49,52,1,16,4,6,2,15,0,191,0.49056603773584906,49,0.3018867924528302,3.970291913552122,51,0
2,4.0,2.0,0,1,0,0,1,0,0,0,0,4,0.5,0,0.0,0.6931471805599453,89,1
5,4.0,1.0,3,3,0,6,2,0,0,0,0,1,2.0,3,1.5,1.3862943611198906,17,1
5,4.0,1.0,133,36,0,5,1,2,8,81,0,485,0.21621621621621623,133,0.13513513513513514,3.6109179126442243,46,1
4,4.0,0.0,38,10,0,22,19,0,2,0,0,58,3.727272727272727,38,2.0,2.3978952727983707,4,1
3,3.5,0.5,0,5,0,0,0,0,0,0,0,25,0.0,0,0.0,1.791759469228055,26,1
4,3.5,0.5,22,14,0,10,8,0,2,0,0,177,1.2,22,0.6666666666666666,2.70805020110221,186,0
5,3.5,1.5,0,13,0,1,1,1,0,0,0,29,0.21428571428571427,0,0.07142857142857142,2.6390573296152584,22,1
5,4.0,1.0,3,45,1,42,34,26,0,0,0,682,2.217391304347826,3,0.9130434782608695,3.828641396489095,39,0
5,4.0,1.0,0,5,0,0,1,0,0,0,0,242,0.16666666666666666,0,0.0,1.791759469228055,111,1
4,4.0,0.0,6,77,1,69,15,25,2,0,0,767,1.3974358974358974,6,0.8846153846153846,4.356708826689592,62,0
4,4.0,0.0,13,21,0,22,8,8,11,0,1,27,1.7272727272727273,14,1.0,3.091042453358316,35,0
5,4.0,1.0,1,14,0,3,0,0,1,0,0,27,0.2,1,0.2,2.70805020110221,5,1
5,4.0,1.0,0,32,0,5,6,7,1,0,0,151,0.5454545454545454,0,0.15151515151515152,3.4965075614664802,46,0
4,3.5,0.5,47,10,1,9,5,3,9,27,2,255,1.5454545454545454,49,0.8181818181818182,2.3978952727983707,73,0
5,4.0,1.0,4,25,0,1,0,0,1,0,0,16,0.038461538461538464,4,0.038461538461538464,3.258096538021482,13,1
5,3.5,1.5,0,8,0,0,0,0,0,0,0,28,0.0,0,0.0,2.1972245773362196,141,1
5,4.0,1.0,1,2,0,1,0,0,2,0,0,1148,0.3333333333333333,1,0.3333333333333333,1.0986122886681098,64,1
3,4.0,1.0,0,15,0,3,0,0,0,0,0,1419,0.1875,0,0.1875,2.772588722239781,30,0
4,3.5,0.5,0,9,0,0,0,1,0,0,0,12,0.1,0,0.0,2.302585092994046,23,1
4,4.0,0.0,0,3,0,1,0,0,0,0,0,44,0.25,0,0.25,1.3862943611198906,47,1
5,4.0,1.0,58,281,1,243,141,215,62,172,8,26,2.124113475177305,66,0.8617021276595744,5.641907070938114,74,0
4,3.5,0.5,0,1,0,0,0,0,0,0,0,6,0.0,0,0.0,0.6931471805599453,27,1
5,4.0,1.0,0,12,0,1,1,0,0,0,0,7,0.15384615384615385,0,0.07692307692307693,2.5649493574615367,22,1
5,4.0,1.0,0,3,0,0,0,0,0,0,0,107,0.0,0,0.0,1.3862943611198906,39,1
5,4.0,1.0,3,17,1,18,2,2,0,0,1,1089,1.2222222222222223,4,1.0,2.8903717578961645,70,0
3,4.0,1.0,6,19,1,28,14,4,1,0,1,17,2.3,7,1.4,2.995732273553991,33,0
3,4.0,1.0,36,367,1,229,96,110,42,61,11,387,1.1820652173913044,47,0.6222826086956522,5.908082938168931,259,0
